118,1,,Body,Theme D,Sentence,Presentation,Basic Idea,X
119,1,,,,,,,
120,1,,,,,,,X
121,1,,,,,,,
122,1,,,,,,,X
123,1,,,,,,,
124,1,,,,,,,X
125,1,,,,,,,
126,1,,,,,,Basic Idea,X
127,1,,,,,,,
128,1,,,,,,,X
129,1,,,,,,,
130,1,,,,,,,X
131,1,,,,,,,
132,1,,,,,,,X
133,1,,,,,,,
134,1,,,,,Continuation,Fragmentation,X
135,1,,,,,,,
136,1,,,,,,,X
137,1,,,,,,,
138,1,,,,,,,X
139,1,,,,,,,
140,1,,,,,,Cadence,X
141,1,,,,,,,
142,1,,,,Sentence,Presentation,Basic Idea,X
143,1,,,,,,,
144,1,,,,,,,X
145,1,,,,,,,
146,1,,,,,,Basic Idea,X
147,1,,,,,,,
148,1,,,,,,,X
149,1,,,,,,,
150,1,,,,,Continuation,Fragmentation,X
151,1,,,,,,,
152,1,,,,,,,X
153,1,,,,,,,
154,1,,,,,,,X
155,1,,,,,,,
156,1,,,,,,Cadence,X
157,1,,,,,,,
158,2,,Codetta,Dominant preparation,Period,Antecedent,X,X
159,1,,,,,,,
160,3,,,,,,,X
161,1,,,,,,,
162,2,,,,,Consequent,X,X
163,1,,,,,,,
164,3,,,,,,,X
165,1,,,,,,,
166,1,,,,,Cadence,X,X
167,1,,,,,,,
168-188=1-21,,Recapitulation,,,,,,
,,,,,,,,
189,1,,,,Caesura,,,
190,1,,,,,,,
191,1,,Transition,Theme B,Sentence,Presentation,Basic Idea,X
192,1,,,,,,,
193,1,,,,,,,X
194,1,,,,,,,
195,1,,,,,,Basic Idea,X
196,1,,,,,,,
197,1,,,,,,,X
198,1,,,,,,,
199,1,,,,,Continuation,Fragmentation,X
200,1,,,,,,,
201,1,,,,,,,X
202,1,,,,,,,
203,1,,,,,,Cadence,X
204,1,,,,,,,
205,1,,,,,,,X
206,1,,,,,,,
207,1,,,,Sentence,Presentation,Basic Idea,X
208,1,,,,,,,
209,1,,,,,,,X
210,1,,,,,,,
211,1,,,,,Continuation,Fragmentation,X
212,1,,,,,,,
213,1,,,,,,,
214,1,,,,,,Cadence,X
215,1,,Second Subject Group,Theme C,Sentence,Presentation,Basic Idea,X
216,1,,,,,,,
217,1,,,,,,,X
218,1,,,,,,,
219,1,,,,,,Basic Idea,X
220,1,,,,,,,
221,1,,,,,,,X
222,1,,,,,,,
223,1,,,,,Continuation,Fragmentation,X
224,1,,,,,,,
225,1,,,,,,,X
226,1,,,,,,,
227,1,,,,,,,X
228,1,,,,,,,
229,1,,,,,,,X
230,1,,,,,,,
231,1,,,,,,Cadence,X
232,1,,,,,,,
233,1,,,,Sentence repeat,Presentation,Basic Idea,X
234,1,,,,,,,
235,1,,,,,,,X
236,1,,,,,,,
237,1,,,,,,Basic Idea,X
238,1,,,,,,,
239,1,,,,,,,X
240,1,,,,,,,
241,1,,,,,Continuation,Fragmentation,X
242,1,,,,,,,
243,1,,,,,,,X
244,1,,,,,,,
245,1,,,,,,Cadence,X
246,1,,,,,,,
247,1,,,,,,,
248,3,,,,Hybrid,Compound Basic Idea,Basic Idea,X
249,1,,,,,,,
250,1,,,,,,,
251,1,,,,,,,
252,1,,,,,,,
253,1,,,,,,Contrasting Idea,X
254,1,,,,,,,
255,3,,,,,Consequent,Basic Idea,X
256,1,,,,,,,
257,1,,,,,,,X
258,1,,,,,,,
259,1,,,,,,Contrasting Idea,X
260,1,,,,,,,
261,1,,,,,,,
262,1,,,,,,,
263,1,,,,Sentence,Presentation,Basic Idea,X
264,1,,,,,,,
265,1,,,,,,Basic Idea,X
266,1,,,,,,,
267,1,,,,,Continuation,Fragmentation,X
268,1,,,,,,,
269,1,,,,,,Cadence,X
270,1,,,,,,,
271,1,Coda,,,Sentence,Presentation,Basic Idea,X
272,1,,,,,,,
273,1,,,,,,,X
274,1,,,,,,,
275,1,,,,,,Basic Idea,X
276,1,,,,,,,
277,1,,,,,,,X
278,1,,,,,,,
279,1,,,,,Continuation,Fragmentation,X
280,1,,,,,,,
281,1,,,,,,,
282,1,,,,,,Cadence,X
283,1,,,,,,,
284,1,,,,,,,
